1702455619.982575 0.03256215155124664 -0.5192384123802185 -0.13006222248077393 -0.38056353741316973, -0.08930067968422943 0.017977538824626167 0.9202573502544377
1702455620.115266 -0.005890019237995148 -0.4190483093261719 -0.10472485423088074 -0.3840243482220446, -0.0544493618916427 -0.03014668427751271 0.9212229612798949
1702455620.247956 -0.006176839116960764 -0.4351480007171631 -0.09018697589635849 -0.38585185957755525, -0.050831644199637656 -0.023638166025110378 0.9208559732745797
1702455620.4138181 0.016449233517050743 -0.5276994109153748 -0.13008858263492584 -0.3773287138671129, -0.08496304265196965 0.011941212218969738 0.922096378111015
1702455620.480163 0.002042689360678196 -0.4641150236129761 -0.13424578309059143 -0.3793376069678445, -0.06870215186126881 -0.015823341296203948 0.9225684885902855
1702455620.546508 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455620.679199 0.00059858663007617 -0.4631775915622711 -0.13428790867328644 -0.37999279111903, -0.07068285524040427 -0.011096440866716257 0.922218131286045
1702455620.745544 0.00021650688722729683 -0.4727442264556885 -0.14363177120685577 -0.3794814858453394, -0.07704299723870475 -0.007537450733394738 0.9219551861742153
1702455620.811889 0.009533701464533806 -0.508063793182373 -0.15086516737937927 -0.37946007777705837, -0.08792104738105914 0.007894577313694843 0.9209873041741045
1702455620.878234 -0.011473888531327248 -0.4451863169670105 -0.12999585270881653 -0.3817107099236662, -0.0642412114552455 -0.019867180708937372 0.9218325747178887
1702455620.9445791 -0.008170908316969872 -0.4490872919559479 -0.12465529143810272 -0.38288287047202757, -0.062156247430624534 -0.017576377240676167 0.9215358806728781
1702455621.077269 -0.0067661358043551445 -0.4645020067691803 -0.1227881982922554 -0.3834354350359079, -0.06143493484951606 -0.015739162926668538 0.9213877005306873
1702455621.143614 -0.010285391472280025 -0.45377978682518005 -0.1182686910033226 -0.3834427286563605, -0.05577563635214283 -0.02151764146644096 0.9216277683185333
1702455621.209959 -0.009550118818879128 -0.46323955059051514 -0.12408576160669327 -0.3825450493824954, -0.059203449764179975 -0.020002125443940543 0.9218211061299743
1702455621.276304 0.0032071927562355995 -0.4911872446537018 -0.11948990076780319 -0.3816888086891713, -0.06183438112009391 -0.005722266025108253 0.9222024822697423
1702455621.342649 0.003835424780845642 -0.4957481026649475 -0.11619052290916443 -0.38224531342528506, -0.061354347405299325 -0.0022433682792358176 0.9220190517107764
1702455621.408994 0.0018236394971609116 -0.4952271282672882 -0.11183856427669525 -0.38333574077734356, -0.05927555261182991 -0.002032394999818624 0.9217027655789106
1702455621.475339 -0.0025220168754458427 -0.49924206733703613 -0.12819361686706543 -0.37879996234579016, -0.0650893073932167 -0.00435088379158621 0.9231766030398147
1702455621.541684 -0.003446141490712762 -0.5052752494812012 -0.13538388907909393 -0.3786124860812791, -0.0693113988171779 -0.0029830969345051926 0.9229515786378173
1702455621.6080291 -0.018199492245912552 -0.45413121581077576 -0.11791470646858215 -0.381923524181117, -0.050100145178905 -0.025596699642023567 0.9224799217855988
1702455621.674374 0.006490390747785568 -0.5337939858436584 -0.1348589062690735 -0.37983393595991183, -0.07261780446801905 0.0061126986557682485 0.9221797387074766
1702455621.807064 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455621.906582 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.0061 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.105617 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.238307 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.337825 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.437342 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.53686 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.636378 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.735895 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.835413 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455622.93493 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.034448 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.133966 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.233483 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.3330011 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.432518 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.532036 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.631553 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.731071 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.830589 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455623.930106 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.029624 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.129141 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.228659 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.328176 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.427694 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.527212 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.626729 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.726247 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.825764 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455624.925282 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.0248 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.124317 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.223835 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.323352 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.42287 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.522387 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.621905 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.721423 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.82094 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455625.920458 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.019975 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.119493 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.219011 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.318528 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.418046 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.517563 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.617081 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.716598 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.816116 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455626.915634 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.015151 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.114669 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.214186 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.346876 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.446394 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.545912 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.6454291 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.744947 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.844464 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455627.977154 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.076672 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.1761901 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.275707 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.408397 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.507915 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.6074321 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.70695 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.806468 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455628.905985 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.005503 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.10502 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.204538 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.304056 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.403573 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.503091 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.602608 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.702126 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.8016431 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455629.901161 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.000679 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.1001961 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.199714 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.3324041 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.431921 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.531439 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.6309571 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.730474 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.829992 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455630.962682 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.062199 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.161717 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.261235 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.360752 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.46027 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.559787 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.659305 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.758823 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.85834 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455631.957858 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.057375 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.156893 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.2564101 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.355928 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.455446 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.554963 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.654481 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.753998 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.853516 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455632.953033 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.085724 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.185241 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.284759 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.384276 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.483794 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.583312 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.682829 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.782347 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.881864 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455633.9813821 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.080899 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.180417 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.313107 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.412625 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.512142 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.61166 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.711177 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.810695 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455634.910213 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.00973 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.109248 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.208765 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.308283 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.4078 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.507318 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.606836 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.706353 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.805871 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455635.905388 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.004906 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.104424 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.203941 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.303459 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.402976 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.502494 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.602011 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.701529 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.801047 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455636.900564 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.000082 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.0995991 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.199117 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.298635 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.398152 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.49767 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.597187 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.729877 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.829395 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455637.928913 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.02843 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.16112 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.260638 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.360155 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.459673 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.559191 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.658708 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.758226 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.857743 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455638.957261 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.056778 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.156296 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.255814 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.355331 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.454849 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.554366 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.653884 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.753402 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.852919 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455639.919264 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.0187821 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.118299 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.217817 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.317334 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.416852 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.483197 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.582715 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.682232 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.78175 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.881267 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455640.9807851 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.080303 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.17982 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.2793381 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.378855 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.478373 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.577891 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.677408 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.776926 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.876443 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455641.975961 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.075478 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.1749961 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.274514 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.374031 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.4735491 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.573066 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.672584 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.772101 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.871619 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455642.971137 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.070654 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.170172 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.269689 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.369207 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.468725 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.568242 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.6677601 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.767277 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.866795 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455643.966312 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.06583 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.165348 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.264865 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.364383 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.4639 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.563418 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.662936 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.762453 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.8619711 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455644.961488 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455645.061006 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455645.160523 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455645.260041 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455645.359559 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455645.459076 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455645.558594 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455645.658111 0.0 0.0 0.0 0.0, 0.0 0.0 0.0
1702455645.757629 0.07699304819107056 -0.12887632846832275 -0.1797209233045578 -0.38543984476266363, -0.04704613471880746 -0.06383878732344692 0.9193189851789341
1702455645.890319 0.06721412390470505 -0.12504428625106812 -0.17310121655464172 -0.3854411608481948, -0.046675101524455094 -0.07266350768659716 0.9186819694934465
1702455645.923492 0.06596295535564423 -0.1352580338716507 -0.17360828816890717 -0.3856929416760916, -0.049699118635719346 -0.06906225205780504 0.9186954651508736
1702455645.989837 0.06343282014131546 -0.14028991758823395 -0.16961196064949036 -0.3860095778088234, -0.0503903270185944 -0.06954659558397351 0.9184882643918172
1702455646.023009 0.062423840165138245 -0.14459502696990967 -0.16928990185260773 -0.3858315746957553, -0.05192031019884474 -0.06909637164261895 0.9185118228866054
1702455646.089354 0.05930333212018013 -0.14866521954536438 -0.16704148054122925 -0.38589012248618065, -0.05438107861271819 -0.06970947801408034 0.9182984810678512
1702455646.1225271 0.055970728397369385 -0.1472434550523758 -0.16339564323425293 -0.38563805683772634, -0.053577394053459085 -0.0706567103407994 0.9183792142947702
1702455646.188872 0.056891679763793945 -0.15703417360782623 -0.16726428270339966 -0.385918634049145, -0.05692128162595359 -0.06574093181677376 0.9184252312929798
1702455646.222044 0.056655894964933395 -0.16107149422168732 -0.16891460120677948 -0.3861819656765418, -0.05866459830382063 -0.06397531303492078 0.9183295234359711
1702455646.288389 0.056396279484033585 -0.1630389243364334 -0.16938310861587524 -0.3862656307155167, -0.05969602214618393 -0.063141004113395 0.9182856097464551
1702455646.321562 0.05628678575158119 -0.16720905900001526 -0.1696418672800064 -0.38636040648164244, -0.060877985962909185 -0.060938870194084734 0.9183169176422205
1702455646.387907 0.05608776956796646 -0.16512221097946167 -0.16844436526298523 -0.3863086958502279, -0.05979364806754041 -0.061801712880115975 0.9183522523772428
1702455646.454252 0.057576775550842285 -0.18058787286281586 -0.1698840856552124 -0.386970967399656, -0.06442535512551202 -0.05379320524994497 0.9182641967732728
1702455646.520597 0.057820867747068405 -0.18854941427707672 -0.17255480587482452 -0.38725462146345807, -0.06781531853539356 -0.05016035203361643 0.91810613755219
1702455646.55377 0.05867541581392288 -0.18526241183280945 -0.16710588335990906 -0.38746322479303047, -0.06440745524305402 -0.05075872807464621 0.918230624988267
1702455646.620115 0.05867207422852516 -0.19184623658657074 -0.17119601368904114 -0.38734517468374335, -0.06791415015861614 -0.04811670473460954 0.9181700096294453
1702455646.68646 0.06022719666361809 -0.20296618342399597 -0.17262887954711914 -0.3875499674071783, -0.07131016204262834 -0.04240107222948903 0.9181078545715307
1702455646.752805 0.06015917658805847 -0.2033381462097168 -0.17370156943798065 -0.38747218490496266, -0.07186154780481178 -0.04245400455375502 0.9180952463494303
1702455646.81915 0.060013849288225174 -0.1956942081451416 -0.16977263987064362 -0.38752908738329733, -0.06813501507141183 -0.045700988971734406 0.9181994585927901
1702455646.852322 0.05973896384239197 -0.1977861076593399 -0.17150452733039856 -0.3875247938297929, -0.0695118077714706 -0.044939495893498924 0.9181356568919197
1702455646.918667 0.06012782081961632 -0.20595039427280426 -0.17498062551021576 -0.3875936758140353, -0.07312912072362251 -0.04128353223483827 0.9179972462580537
1702455646.985012 0.05911949276924133 -0.19801443815231323 -0.1726287305355072 -0.3874433403736279, -0.07008794175512406 -0.04504047796665222 0.9181212848884351
1702455647.051357 0.05946626514196396 -0.1977524608373642 -0.1714266538619995 -0.38739257667614285, -0.06937476205071565 -0.04492388433641925 0.9182025803398471
1702455647.117703 0.05862997844815254 -0.18974743783473969 -0.16964907944202423 -0.3874280360876688, -0.06671903428755199 -0.04883144353546303 0.9181849364040076
1702455647.184048 0.05706837400794029 -0.17093119025230408 -0.1655271351337433 -0.3870106543992381, -0.060192998569956316 -0.05814498930142537 0.9182694139106278
1702455647.21722 0.058381155133247375 -0.18805614113807678 -0.17189686000347137 -0.38707697392120005, -0.06732543086358571 -0.0502810129795234 0.9182105000231658
1702455647.283565 0.05913042277097702 -0.20099934935569763 -0.180857852101326 -0.3869543526440536, -0.07475428198189002 -0.04537651781712455 0.9179428620159239
1702455647.34991 0.055789001286029816 -0.17005957663059235 -0.16979941725730896 -0.3872034031467305, -0.06211318072023965 -0.059268214128383005 0.9179884292116309
1702455647.416255 0.05589265748858452 -0.16615408658981323 -0.16936826705932617 -0.3873677815171624, -0.06102176424872172 -0.06103063024994753 0.9178767936393967
1702455647.4826 0.0570303238928318 -0.17533880472183228 -0.169089674949646 -0.38782749649536563, -0.06309199778153397 -0.05607785602740676 0.9178586529751963
1702455647.515773 0.05727154389023781 -0.18449611961841583 -0.17357543110847473 -0.38789271704115497, -0.06750434570757166 -0.05202957080643941 0.917755592267746
1702455647.582118 0.05725426971912384 -0.1854221075773239 -0.17310142517089844 -0.38791092319287895, -0.06747166167079059 -0.05147133334852282 0.9177817781925919
1702455647.648463 0.059284597635269165 -0.19322554767131805 -0.17297054827213287 -0.3881710707958605, -0.06919371797369674 -0.04713186970062955 0.9177766809244472
1702455647.714808 0.058899715542793274 -0.19553200900554657 -0.17433412373065948 -0.3881816773428501, -0.07044221908634395 -0.046238108171849875 0.9177226795160786
1702455647.781153 0.056676000356674194 -0.1776798814535141 -0.1704626977443695 -0.3877426052082193, -0.06427045204690539 -0.05507376056428131 0.9178735544710599
1702455647.814326 0.05692703276872635 -0.18818780779838562 -0.17585663497447968 -0.38769490593947953, -0.0693751266151864 -0.050578594375799084 0.9177807785667956
1702455647.880671 0.05771642178297043 -0.1874414086341858 -0.17409346997737885 -0.3877827059298813, -0.0682567912365339 -0.05057504516822038 0.9178277334217048
1702455647.947016 0.05665719509124756 -0.18316563963890076 -0.17351803183555603 -0.3877060855097414, -0.06703749339007281 -0.052809978495349456 0.917824096387761
1702455648.013361 0.05895285680890083 -0.19851601123809814 -0.17519260942935944 -0.38810816642127405, -0.0715085329410336 -0.04486483265611546 0.9177394661146902
1702455648.079706 0.058912646025419235 -0.2006920576095581 -0.17567075788974762 -0.38815329376641255, -0.07229766843148909 -0.043823660763842275 0.917708861477817
1702455648.146051 0.05887217074632645 -0.19763252139091492 -0.1745246797800064 -0.38818443533253966, -0.07097126858284143 -0.045186893671112456 0.917733113623811
1702455648.212396 0.05867558717727661 -0.1973978728055954 -0.17525312304496765 -0.38800499870409055, -0.07125393543791605 -0.04545118676044715 0.917774039340466
1702455648.2787411 0.058294445276260376 -0.19297152757644653 -0.17344188690185547 -0.38795728943479985, -0.06930040475472128 -0.04748993762582765 0.9178405642046605
1702455648.345086 0.05659395083785057 -0.1803377866744995 -0.17133083939552307 -0.3877832871726364, -0.06530548964174704 -0.0538734652186603 0.9178545445535313
1702455648.411431 0.05684041231870651 -0.1787220537662506 -0.17129658162593842 -0.38756695862424484, -0.06482790572310267 -0.054721787438099176 0.9179295840106086
1702455648.477776 0.056862618774175644 -0.178940549492836 -0.17278046905994415 -0.38757503524942566, -0.06561030978404782 -0.054869436360466046 0.917861767509102
1702455648.544121 0.0571698434650898 -0.17650426924228668 -0.170847550034523 -0.3875622782622972, -0.0640957676567318 -0.055793932809539815 0.9179184332489878
